,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,status,age,sex,survived
971,971,971,971,971,971,971,971,971,971,971,971,971,971,third,adult,male,no
972,972,972,972,972,972,972,972,972,972,972,972,972,972,third,adult,male,no
973,973,973,973,973,973,973,973,973,973,973,973,973,973,third,adult,male,no
974,974,974,974,974,974,974,974,974,974,974,974,974,974,third,adult,male,no
975,975,975,975,975,975,975,975,975,975,975,975,975,975,third,adult,male,no
976,976,976,976,976,976,976,976,976,976,976,976,976,976,third,adult,male,no
977,977,977,977,977,977,977,977,977,977,977,977,977,977,third,adult,male,no
978,978,978,978,978,978,978,978,978,978,978,978,978,978,third,adult,male,no
979,979,979,979,979,979,979,979,979,979,979,979,979,979,third,adult,male,no
980,980,980,980,980,980,980,980,980,980,980,980,980,980,third,adult,male,no
981,981,981,981,981,981,981,981,981,981,981,981,981,981,third,adult,male,no
982,982,982,982,982,982,982,982,982,982,982,982,982,982,third,adult,male,no
983,983,983,983,983,983,983,983,983,983,983,983,983,983,third,adult,male,no
984,984,984,984,984,984,984,984,984,984,984,984,984,984,third,adult,male,no
985,985,985,985,985,985,985,985,985,985,985,985,985,985,third,adult,male,no
986,986,986,986,986,986,986,986,986,986,986,986,986,986,third,adult,male,no
987,987,987,987,987,987,987,987,987,987,987,987,987,987,third,adult,male,no
988,988,988,988,988,988,988,988,988,988,988,988,988,988,third,adult,male,no
989,989,989,989,989,989,989,989,989,989,989,989,989,989,third,adult,male,no
990,990,990,990,990,990,990,990,990,990,990,990,990,990,third,adult,male,no
991,991,991,991,991,991,991,991,991,991,991,991,991,991,third,adult,male,no
992,992,992,992,992,992,992,992,992,992,992,992,992,992,third,adult,male,no
993,993,993,993,993,993,993,993,993,993,993,993,993,993,third,adult,male,no
994,994,994,994,994,994,994,994,994,994,994,994,994,994,third,adult,male,no
995,995,995,995,995,995,995,995,995,995,995,995,995,995,third,adult,male,no
996,996,996,996,996,996,996,996,996,996,996,996,996,996,third,adult,male,no
997,997,997,997,997,997,997,997,997,997,997,997,997,997,third,adult,male,no
998,998,998,998,998,998,998,998,998,998,998,998,998,998,third,adult,male,no
999,999,999,999,999,999,999,999,999,999,999,999,999,999,third,adult,male,no
1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,third,adult,male,no
1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,third,adult,male,no
1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,third,adult,male,no
1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,third,adult,male,no
1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,1004,third,adult,male,no
1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,third,adult,male,no
1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,third,adult,male,no
1007,1007,1007,1007,1007,1007,1007,1007,1007,1007,1007,1007,1007,1007,third,adult,male,no
1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,1008,third,adult,male,no
1009,1009,1009,1009,1009,1009,1009,1009,1009,1009,1009,1009,1009,1009,third,adult,male,no
1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,third,adult,male,no
1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,1011,third,adult,male,no
1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,third,adult,male,no
1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,third,adult,male,no
1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,third,adult,male,no
1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,third,adult,male,no
1016,1016,1016,1016,1016,1016,1016,1016,1016,1016,1016,1016,1016,1016,third,adult,male,no
1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,1017,third,adult,male,no
1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,1018,third,adult,male,no
1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,third,adult,male,no
1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020,third,adult,male,no
1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,1021,third,adult,male,no
1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,third,adult,male,no
1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,third,adult,male,no
1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,third,adult,male,no
1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,1025,third,adult,male,no
1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,third,adult,male,no
1027,1027,1027,1027,1027,1027,1027,1027,1027,1027,1027,1027,1027,1027,third,adult,male,no
1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,1028,third,adult,male,no
1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,third,adult,male,no
1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,third,adult,male,no
1031,1031,1031,1031,1031,1031,1031,1031,1031,1031,1031,1031,1031,1031,third,adult,male,no
1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,third,adult,male,no
1033,1033,1033,1033,1033,1033,1033,1033,1033,1033,1033,1033,1033,1033,third,adult,male,no
1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,third,adult,male,no
1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,1035,third,adult,male,no
1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,1036,third,adult,male,no
1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,1037,third,adult,male,no
1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,1038,third,adult,male,no
1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,third,adult,male,no
1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,1040,third,adult,male,no
1041,1041,1041,1041,1041,1041,1041,1041,1041,1041,1041,1041,1041,1041,third,adult,male,no
1042,1042,1042,1042,1042,1042,1042,1042,1042,1042,1042,1042,1042,1042,third,adult,male,no
1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,third,adult,male,no
1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,third,adult,male,no
1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,third,adult,male,no
1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,1046,third,adult,male,no
1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,1047,third,adult,male,no
1048,1048,1048,1048,1048,1048,1048,1048,1048,1048,1048,1048,1048,1048,third,adult,male,no
1049,1049,1049,1049,1049,1049,1049,1049,1049,1049,1049,1049,1049,1049,third,adult,male,no
1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,third,adult,male,no
1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,1051,third,adult,male,no
1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,third,adult,male,no
1053,1053,1053,1053,1053,1053,1053,1053,1053,1053,1053,1053,1053,1053,third,adult,male,no
1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,1054,third,adult,male,no
1055,1055,1055,1055,1055,1055,1055,1055,1055,1055,1055,1055,1055,1055,third,adult,male,no
1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,1056,third,adult,male,no
1057,1057,1057,1057,1057,1057,1057,1057,1057,1057,1057,1057,1057,1057,third,adult,male,no
1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,third,adult,male,no
1059,1059,1059,1059,1059,1059,1059,1059,1059,1059,1059,1059,1059,1059,third,adult,male,no
1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,third,adult,male,no
1061,1061,1061,1061,1061,1061,1061,1061,1061,1061,1061,1061,1061,1061,third,adult,male,no
1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,third,adult,male,no
1063,1063,1063,1063,1063,1063,1063,1063,1063,1063,1063,1063,1063,1063,third,adult,male,no
1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,1064,third,adult,male,no
1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,third,adult,male,no
1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,third,adult,male,no
1067,1067,1067,1067,1067,1067,1067,1067,1067,1067,1067,1067,1067,1067,third,adult,male,no
1068,1068,1068,1068,1068,1068,1068,1068,1068,1068,1068,1068,1068,1068,third,adult,male,no
1069,1069,1069,1069,1069,1069,1069,1069,1069,1069,1069,1069,1069,1069,third,adult,male,no
1070,1070,1070,1070,1070,1070,1070,1070,1070,1070,1070,1070,1070,1070,third,adult,male,no
1071,1071,1071,1071,1071,1071,1071,1071,1071,1071,1071,1071,1071,1071,third,adult,male,no
1072,1072,1072,1072,1072,1072,1072,1072,1072,1072,1072,1072,1072,1072,third,adult,female,yes
1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,third,adult,female,yes
1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,1074,third,adult,female,yes
1075,1075,1075,1075,1075,1075,1075,1075,1075,1075,1075,1075,1075,1075,third,adult,female,yes
1076,1076,1076,1076,1076,1076,1076,1076,1076,1076,1076,1076,1076,1076,third,adult,female,yes
1077,1077,1077,1077,1077,1077,1077,1077,1077,1077,1077,1077,1077,1077,third,adult,female,yes
1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,third,adult,female,yes
1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,1079,third,adult,female,yes
1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,1080,third,adult,female,yes
1081,1081,1081,1081,1081,1081,1081,1081,1081,1081,1081,1081,1081,1081,third,adult,female,yes
1082,1082,1082,1082,1082,1082,1082,1082,1082,1082,1082,1082,1082,1082,third,adult,female,yes
1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,1083,third,adult,female,yes
1084,1084,1084,1084,1084,1084,1084,1084,1084,1084,1084,1084,1084,1084,third,adult,female,yes
1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,third,adult,female,yes
1086,1086,1086,1086,1086,1086,1086,1086,1086,1086,1086,1086,1086,1086,third,adult,female,yes
1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,third,adult,female,yes
1088,1088,1088,1088,1088,1088,1088,1088,1088,1088,1088,1088,1088,1088,third,adult,female,yes
1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,third,adult,female,yes
1090,1090,1090,1090,1090,1090,1090,1090,1090,1090,1090,1090,1090,1090,third,adult,female,yes
1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,third,adult,female,yes
1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,1092,third,adult,female,yes
1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,1093,third,adult,female,yes
1094,1094,1094,1094,1094,1094,1094,1094,1094,1094,1094,1094,1094,1094,third,adult,female,yes
1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,third,adult,female,yes
1096,1096,1096,1096,1096,1096,1096,1096,1096,1096,1096,1096,1096,1096,third,adult,female,yes
1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,third,adult,female,yes
1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,third,adult,female,yes
1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,third,adult,female,yes
1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,third,adult,female,yes
1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,third,adult,female,yes
1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,1102,third,adult,female,yes
1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,third,adult,female,yes
1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,third,adult,female,yes
1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,1105,third,adult,female,yes
1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,third,adult,female,yes
1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,third,adult,female,yes
1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,third,adult,female,yes
1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,third,adult,female,yes
1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,third,adult,female,yes
1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,third,adult,female,yes
1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,third,adult,female,yes
1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,1113,third,adult,female,yes
1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,1114,third,adult,female,yes
1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,third,adult,female,yes
1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,1116,third,adult,female,yes
1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,third,adult,female,yes
1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,1118,third,adult,female,yes
1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,third,adult,female,yes
1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,third,adult,female,yes
1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,third,adult,female,yes
1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,third,adult,female,yes
1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,1123,third,adult,female,yes
1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,1124,third,adult,female,yes
1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,third,adult,female,yes
1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,third,adult,female,yes
1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,1127,third,adult,female,yes
1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,third,adult,female,yes
1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,1129,third,adult,female,yes
1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,third,adult,female,yes
1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,1131,third,adult,female,yes
1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,third,adult,female,yes
1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,third,adult,female,yes
1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,third,adult,female,yes
1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,third,adult,female,yes
1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,third,adult,female,yes
1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,third,adult,female,yes
1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,third,adult,female,yes
1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,third,adult,female,yes
1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,third,adult,female,yes
1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,1141,third,adult,female,yes
1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,1142,third,adult,female,yes
1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,1143,third,adult,female,yes
1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,1144,third,adult,female,yes
1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,1145,third,adult,female,yes
1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,third,adult,female,yes
1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,1147,third,adult,female,yes
1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,1148,third,adult,female,no
1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,1149,third,adult,female,no
1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,third,adult,female,no
1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,1151,third,adult,female,no
1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,third,adult,female,no
1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,third,adult,female,no
1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,1154,third,adult,female,no
1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,1155,third,adult,female,no
1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,1156,third,adult,female,no
1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,third,adult,female,no
